,id,original_title,popularity,release_date
2510,10213,From Dusk Till Dawn 3: The Hangman's Daughter,0.354484,10/30/99
2511,2162,Chill Factor,0.393985,9/1/99
2512,17771,Sunshine,0.390862,9/13/99
2513,6522,Life,0.383326,4/16/99
2514,21349,Anywhere But Here,0.382872,11/12/99
2515,2900,The Astronaut's Wife,0.378188,8/26/99
2516,9849,My Favorite Martian,0.88284,2/11/99
2517,10210,A Midsummer Night's Dream,0.364241,4/25/99
2518,10388,The Limey,0.274419,5/15/99
2519,10397,Angela's Ashes,0.35206,12/25/99
2520,12220,The Story of Us,0.5737180000000001,10/13/99
2521,14429,Drive Me Crazy,0.25754699999999997,10/1/99
2522,11119,Fortress 2,0.345172,10/7/99
2523,27653,An American Tail 4: The Mystery of the Night Monster,0.41132399999999997,2/4/99
2524,10208,Muppets from Space,1.104937,7/14/99
2525,404,The Straight Story,0.33539800000000003,10/15/99
2526,24137,An Ideal Husband,0.33324499999999996,4/15/99
2527,13099,Dak ging san yan lui,0.331443,6/18/99
2528,2290,Jakob the Liar,0.330491,9/16/99
2529,10402,Deuce Bigalow: Male Gigolo,0.328409,12/10/99
2530,16331,The Jack Bull,0.324805,4/17/99
2531,6552,Idle Hands,0.323791,4/30/99
2532,9563,Any Given Sunday,0.322499,12/16/99
2533,30943,The Deep End of the Ocean,0.322339,3/12/99
2534,10908,Inferno,0.318024,9/25/99
2535,11129,Human Traffic,0.312827,6/4/99
2536,22314,In Too Deep,0.312759,8/25/99
2537,11353,Bowfinger,0.312306,8/12/99
2538,10342,Teaching Mrs. Tingle,0.377269,8/11/99
2539,13787,Holy Smoke,0.304124,9/4/99
2540,10279,Summer of Sam,0.258844,7/2/99
2541,14709,Varsity Blues,0.301845,1/15/99
2542,21039,Rogue Trader,0.301697,1/1/99
2543,10350,Wing Commander,0.301533,3/11/99
2544,42739,The War Zone,0.300431,6/11/99
2545,20770,But I'm a Cheerleader,0.299004,9/12/99
2546,15556,At First Sight,0.297996,1/15/99
2547,13824,Superstar,0.296655,10/8/99
2548,10354,True Crime,0.289133,3/19/99
2549,3293,Pirates of Silicon Valley,0.28789000000000003,5/10/99
2550,10490,Drop Dead Gorgeous,0.285902,7/23/99
2551,9684,Sweet and Lowdown,0.281948,12/3/99
2552,10219,Snow Falling on Cedars,0.27839400000000003,12/22/99
2553,16162,The Best Man,0.066504,10/22/99
2554,16172,Simply Irresistible,0.23141799999999998,2/5/99
2555,26149,Music of the Heart,0.272771,10/29/99
2556,19594,Bartok the Magnificent,0.26905999999999997,11/15/99
2557,13428,Two Hands,0.265623,7/29/99
2558,11779,Buena Vista Social Club,0.26510500000000004,2/17/99
2559,10390,For Love of the Game,0.143906,9/17/99
2560,15198,"Mystery, Alaska",0.260903,10/1/99
2561,16379,The Mod Squad,0.257431,3/26/99
2562,30923,Alice in Wonderland,0.253305,2/28/99
2563,16158,The Wood,0.25073,7/16/99
2564,10399,Mansfield Park,0.250148999999999,11/12/99
2565,15256,200 Cigarettes,0.246669,2/26/99
2566,10212,Ravenous,0.323477,3/16/99
2567,8970,The Out-of-Towners,0.24279699999999999,4/2/99
2568,9465,Cookie's Fortune,0.319907,1/22/99
2569,14242,American Movie,0.239265,11/5/99
2570,18681,Eye of the Beholder,0.238749,9/4/99
2571,10047,Joan of Arc,0.23522300000000002,10/18/99
2572,18417,The Other Sister,0.297398,2/26/99
2573,70772,Don't Look Under the Bed,0.22721999999999998,10/9/99
2574,35215,Smart House,0.2264,6/26/99
2575,22509,The Devil's Arithmetic,0.21848099999999998,3/28/99
2576,5470,Beowulf,0.21624200000000002,4/1/99
2577,20761,Play It to the Bone,0.212029,12/25/99
2578,815,Animal Farm,0.20768000000000003,10/3/99
2579,31183,The Magical Legend of the Leprechauns,0.207575,11/7/99
2580,24066,"Happy, Texas",0.20441099999999998,12/3/99
2581,53875,Journey to the Center of the Earth,0.202456,7/7/99
2582,13589,Eddie Izzard: Dress to Kill,0.20056,6/14/99
2583,24071,Mumford,0.198477,9/24/99
2584,22267,Ride with the Devil,0.198126,11/24/99
2585,18212,Better Than Chocolate,0.195796,2/14/99
2586,18892,Jawbreaker,0.195048,1/30/99
2587,10496,Bats,0.193797,10/22/99
2588,46435,Topsy-Turvy,0.187628,9/3/99
2589,16406,Dick,0.187319,8/4/99
2590,31582,Flawless,0.186474,11/26/99
2591,47288,The King and I,0.173433,3/19/99
2592,10916,Babylon 5: A Call to Arms,0.170248,1/3/99
2593,28029,A Walk on the Moon,0.16786900000000002,1/29/99
2594,10359,Resurrection,0.166168,6/5/99
2595,14005,Terror Firmer,0.081035,5/1/99
2596,14578,Outside Providence,0.16333699999999898,8/16/99
2597,54004,Passport to Paris,0.162638,11/9/99
2598,5319,Hum Dil De Chuke Sanam,0.161076,6/18/99
2599,25752,Children of the Corn 666: Isaac's Return,0.153649,10/19/99
2600,12479,Breakfast of Champions,0.175782,2/13/99
2601,28902,In Dreams,0.145004,1/15/99
2602,14484,Body Shots,0.144508,10/7/99
2603,17078,Rang-e khoda,0.134902,2/8/99
2604,194113,Blackadder Back & Forth,0.132643,12/6/99
2605,12594,Wishmaster 2: Evil Never Dies,0.50812,3/12/99
2606,17709,Dudley Do-Right,0.129744,8/27/99
2607,16508,Doug's 1st Movie,0.127664,3/26/99
2608,29698,Ratcatcher,0.126159,11/12/99
2609,17870,Chris Rock: Bigger & Blacker,0.12236500000000002,7/10/99
2610,1812,Trick,0.11818699999999999,7/23/99
2611,22345,Baby Geniuses,0.116694,3/12/99
2612,25172,Komodo,0.10725599999999999,1/1/99
2613,10381,Plunkett & MacLeane,0.10516800000000001,1/22/99
2614,28918,David Copperfield,0.10004299999999999,12/25/99
2615,64202,Batman Beyond: The Movie,0.096582,1/10/99
2616,83965,The Thirteenth Year,0.083178,5/15/99
2617,10557,East Is East,0.238748,5/14/99
2618,39964,Lost & Found,0.090186,4/23/99
2619,199620,Walking with Dinosaurs,0.089789,10/4/99
2620,24020,Johnny Tsunami,0.10041,7/24/99
2621,36251,Switching Goals,0.19893,12/12/99
2622,43423,Bad ma ra khahad bord,0.082451,9/6/99
2623,10482,Guest House Paradiso,0.077584,12/3/99
2624,10368,Tea with Mussolini,0.079104,3/25/99
2625,32874,"Sabrina, Down Under",0.064295,1/1/99
2626,34513,George Carlin: You Are All Diseased,0.05159400000000001,2/6/99
2627,53915,Come te nessuno mai,0.034182,10/1/99
2628,40863,æˆé¾çš„ç‰¹æŠ€,0.044502,3/30/99
2629,17681,Scooby-Doo! and the Witch's Ghost,0.043438,11/5/99
2630,310154,Storm of the Century,0.038156,2/14/99
2631,185789,Mulholland Dr.,0.18171199999999998,1/1/99
2632,31524,Sarfarosh,0.015074,4/30/99
2633,120,The Lord of the Rings: The Fellowship of the Ring,8.575419,12/18/01
2634,671,Harry Potter and the Philosopher's Stone,8.021423,11/16/01
2635,1018,Mulholland Drive,4.436367,5/16/01
2636,141,Donnie Darko,3.8510089999999995,1/18/01
2637,585,"Monsters, Inc.",3.204295,11/1/01
2638,644,A.I. Artificial Intelligence,2.971372,6/29/01
2639,808,Shrek,2.9185659999999998,5/16/01
2640,634,Bridget Jones's Diary,2.7173990000000003,4/13/01
2641,161,Ocean's Eleven,2.642249,12/7/01
2642,676,Pearl Harbor,2.478879,5/21/01
2643,1734,The Mummy Returns,2.449323,4/28/01
2644,10865,Atlantis: The Lost Empire,2.2172389999999997,6/2/01
2645,1995,Lara Croft: Tomb Raider,2.179727,6/11/01
2646,453,A Beautiful Mind,2.169826,12/11/01
2647,2770,American Pie 2,2.116602,8/10/01
2648,9880,The Princess Diaries,2.061559,8/3/01
2649,824,Moulin Rouge!,1.925281,3/9/01
2650,869,Planet of the Apes,1.862114,7/25/01
2651,9428,The Royal Tenenbaums,1.857978,10/5/01
2652,4133,Blow,1.846848,4/4/01
2653,853,Enemy at the Gates,1.839325,3/13/01
2654,855,Black Hawk Down,1.735123,12/28/01
2655,8835,Legally Blonde,1.6977529999999899,7/13/01
2656,9476,A Knight's Tale,1.692141,5/11/01
2657,9398,Zoolander,1.581446,9/28/01
2658,11397,Not Another Teen Movie,1.456526,12/7/01
2659,4248,Scary Movie 2,1.450364,7/4/01
2660,5175,Rush Hour 2,1.447916,8/3/01
2661,2034,Training Day,1.4460629999999999,10/5/01
2662,1933,The Others,1.406682,8/2/01
2663,12589,Jimmy Neutron: Boy Genius,1.213215,12/21/01
2664,2294,Jay and Silent Bob Strike Back,1.20913,8/22/01
2665,9778,Serendipity,1.195555,10/5/01
2666,10992,Cats & Dogs,1.134012,7/4/01
2667,1903,Vanilla Sky,1.1318780000000002,12/10/01
2668,13931,Mike's New Car,1.125434,12/31/01
2669,2140,Kiss of the Dragon,1.065364,7/6/01
2670,1535,Spy Game,1.063015,11/18/01
2671,9705,Swordfish,1.062734,6/7/01
2672,9889,Shallow Hal,1.061903,11/1/01
2673,15167,Barbie in the Nutcracker,1.046249,9/30/01
2674,18269,Lady and the Tramp II: Scamp's Adventure,0.993311,2/18/01
2675,9989,AntiTrust,0.9769969999999999,1/12/01
2676,2114,Final Fantasy: The Spirits Within,0.9742219999999999,7/2/01
2677,9081,Waking Life,0.9520270000000001,1/23/01
2678,2057,Original Sin,0.9454290000000001,8/3/01
2679,10808,Dr. Dolittle 2,0.913069,6/22/01
2680,8007,Behind Enemy Lines,0.9047200000000001,11/17/01
2681,8922,Jeepers Creepers,0.899763999999999,7/1/01
2682,11232,Kate & Leopold,0.883228,12/25/01
2683,11467,America's Sweethearts,0.878720999999999,7/17/01
2684,768,From Hell,0.8752989999999989,10/19/01
2685,2100,The Last Castle,0.8654069999999989,10/19/01
2686,2043,Along Came a Spider,0.8442350000000001,4/6/01
2687,39939,Super Troopers,0.813396,1/18/01
2688,2018,The Wedding Planner,0.798104,1/26/01
2689,9896,Rat Race,0.7878350000000001,7/30/01
2690,5279,Gosford Park,0.7817470000000001,11/7/01
2691,11470,Jason X,0.774598,7/24/01
2692,6073,The Mexican,0.746989,3/1/01
2693,10866,Joy Ride,0.742951,10/5/01
2694,10950,I Am Sam,0.731548,12/28/01
2695,467,The Hole,0.718104,4/20/01
2696,10596,Replicant,0.711201,5/11/01
2697,10829,Tremors 3: Back to Perfection,0.705609,10/2/01
2698,2144,One Night at McCool's,0.6980609999999989,4/19/01
2699,12508,Rock Star,0.693522,9/4/01
2700,22643,Mickey's House of Villains,0.682227,11/15/01
2701,167,K-PAX,0.676114,10/22/01
2702,12658,Someone Like You...,0.6649,3/30/01
2703,17203,Blow Dry,0.65309,3/1/01
2704,12103,Don't Say a Word,0.65104,9/28/01
2705,9378,Thir13en Ghosts,0.648659,10/26/01
2706,9290,Crocodile Dundee in Los Angeles,0.6353770000000001,4/12/01
2707,12149,Frailty,0.625438,11/17/01
2708,21448,Mickey's Magical Christmas: Snowed in at the House of Mouse,0.624372,11/6/01
2709,5852,Angel Eyes,0.612923,5/15/01
2710,11457,Life as a House,0.605248,10/25/01
2711,6440,The Shipping News,0.605017,12/18/01
2712,11313,Hearts in Atlantis,0.589432,9/7/01
2713,1548,Ghost World,0.580121,7/20/01
2714,2176,The Glass House,0.578314999999999,9/14/01
2715,2749,15 Minutes,0.572909,3/1/01
2716,11065,O,0.56968,8/31/01
2717,20857,Hardball,0.5658770000000001,9/14/01
2718,9397,Evolution,0.561179,6/8/01
2719,10050,Get Over It,0.560135,3/8/01
2720,10833,Heartbreakers,0.555793,3/23/01
2721,8489,Ali,0.554186,12/11/01
2722,331214,Band of Brothers,0.537593,9/9/01
2723,10972,Session 9,0.5307029999999989,8/10/01
2724,11371,The Score,0.526992,7/13/01
2725,1365,Monster's Ball,0.522846,11/11/01
2726,10956,Joe Dirt,0.521071,4/10/01
2727,25587,The Land Before Time VIII: The Big Freeze,0.51549,12/4/01
2728,10877,Exit Wounds,0.510452,3/13/01
2729,2575,The Tailor of Panama,0.5098779999999989,2/11/01
2730,1921,Sweet November,0.49961099999999997,2/16/01
2731,8386,How High,0.499301,12/21/01
2732,16300,Down to Earth,0.49354799999999893,2/16/01
2733,10646,Tomcats,0.493288,3/30/01
2734,6007,Elling,0.478397,3/16/01
2735,11086,The Majestic,0.472538,12/21/01
2736,12138,3000 Miles to Graceland,0.471789,2/23/01
2737,15024,The Mists of Avalon,0.467592,7/15/01
2738,23949,Tape,0.467091,1/26/01
2739,28635,Wishmaster 3: Beyond the Gates of Hell,0.45533500000000005,10/23/01
2740,14034,What's the Worst That Could Happen?,0.45507200000000003,5/31/01
2741,14752,Dil Chahta Hai,0.453846,7/24/01
2742,10016,Ghosts of Mars,0.451722,8/24/01
2743,10878,Saving Silverman,0.447612,2/9/01
2744,2779,The Curse of the Jade Scorpion,0.446532,8/5/01
2745,11091,Riding in Cars with Boys,0.44392299999999996,10/19/01
2746,10706,Mimic 2,0.4396,7/17/01
2747,12610,Osmosis Jones,0.439101,8/7/01
2748,10778,The Man Who Wasn't There,0.438395,5/13/01
2749,10796,The One,0.427875,11/2/01
2750,9104,Buffalo Soldiers,0.427146,9/8/01
2751,24940,Head Over Heels,0.42129300000000003,2/2/01
2752,10491,Enigma,0.41476499999999994,1/22/01
2753,9799,The Fast and the Furious,0.414311,6/22/01
2754,441,Human Nature,0.40848,5/18/01
2755,9816,Save the Last Dance,0.405522,1/12/01
2756,19076,The Affair of the Necklace,0.403778,11/20/01
2757,9517,Bully,0.400459,6/15/01
2758,59940,Zebra Lounge,0.390268,10/4/01
2759,1999,In the Bedroom,0.390152,11/23/01
2760,10054,Spy Kids,0.386262,3/18/01
2761,5955,The Pledge,0.38279,1/9/01
2762,13403,Hedwig and the Angry Inch,0.382563,7/20/01
2763,9991,Mean Machine,0.381873,12/26/01
2764,3172,Bandits,0.381751,10/12/01
2765,11090,The Animal,0.380227,6/1/01
2766,7501,Knockaround Guys,0.37985599999999997,9/7/01
2767,14543,The Matrix Revisited,0.363073,11/19/01
2768,56715,Just Visiting,0.356425,4/6/01
2769,10691,Crazy/Beautiful,0.541416,6/29/01
2770,16229,Prozac Nation,0.35272600000000004,9/8/01
2771,28171,Safar e Ghandehar,0.350862,5/11/01
2772,10477,Driven,0.20867,4/27/01
2773,14369,Out Cold,0.348262,11/21/01
2774,11845,Intimacy,0.362592,1/20/01
2775,27601,Citizen Toxie: The Toxic Avenger IV,0.333096,11/1/01
2776,5764,Princess of Thieves,0.318067,3/11/01
2777,13496,American Outlaws,0.328665,8/17/01
2778,9740,Hannibal,0.324227,2/8/01
2779,11456,Domestic Disturbance,0.323191,10/30/01
2780,14782,The Unsaid,0.32185199999999997,9/14/01
2781,2084,Birthday Girl,0.318495,9/6/01
2782,19405,Recess: School's Out,0.501163,1/27/01
2783,26290,Me Without You,0.300784,11/1/01
2784,4965,Impostor,0.300216,12/3/01
2785,32577,The Parole Officer,0.298712,6/12/01
2786,20755,Air Bud 3: World Pup,0.29335700000000003,6/29/01
2787,9523,Lantana,0.293121,10/4/01
2788,21597,Elvira's Haunted Hills,0.286107,6/22/01
2789,13503,Texas Rangers,0.283553,11/30/01
2790,51532,Prince Charming,0.282381,7/13/01
2791,12660,Charlotte Gray,0.278317,12/17/01
2792,24478,Beethoven's 4th,0.457617,12/4/01
2793,26602,Summer Catch,0.299969,8/22/01
2794,2171,Wet Hot American Summer,0.274314,7/27/01
2795,10984,Valentine,0.274027,2/1/01
2796,31002,Ticker,0.27279000000000003,1/1/01
2797,11088,Heist,0.272619,11/9/01
2798,6935,Yamakasi - Les samouraÃ¯s des temps modernes,0.27256199999999997,4/4/01
2799,38975,Jack and the Beanstalk: The Real Story,0.271443,12/2/01
2800,4012,The Believer,0.353327,1/19/01
2801,34549,Max Keeble's Big Move,0.269944,10/5/01
2802,23685,Monkeybone,0.263042,2/23/01
2803,39180,See Spot Run,0.258176,3/2/01
2804,16550,Storytelling,0.257859,11/8/01
2805,50035,Lovely & Amazing,0.251798,8/31/01
2806,20536,61*,0.25108,4/28/01
2807,18976,Attila,0.24935700000000002,1/1/01
2808,10615,Pootie Tang,0.241272,6/29/01
2809,57047,The Fourth Angel,0.20342000000000002,8/15/01
2810,17708,Corky Romano,0.239869,10/12/01
2811,12312,Joe Somebody,0.22767199999999999,12/21/01
2812,1783,To End All Wars,0.507235,9/2/01
2813,32593,Snow White,0.224439,10/28/01
2814,11889,Iris,0.22315100000000002,12/14/01
2815,31010,Uprising,0.22135500000000002,1/1/01
2816,11469,Black Knight,0.906593,11/21/01
2817,9648,The Man Who Sued God,0.21665399999999999,10/25/01
2818,26976,Wit,0.21310500000000002,2/9/01
2819,15601,Scooby-Doo and the Cyber Chase,0.210756,10/9/01
2820,331,Jurassic Park III,0.167033,7/18/01
2821,15192,The Grey Zone,0.209655,9/13/01
2822,19366,Josie and the Pussycats,0.209579,4/6/01
2823,1722,Captain Corelli's Mandolin,0.20688,8/17/01
2824,28308,The Body,0.205873,4/13/01
2825,37632,The Order,0.205204,12/10/01
2826,26014,Good Advice,0.203888,11/15/01
2827,2141,James Dean,0.151506,8/4/01
2828,13166,Freddy Got Fingered,0.202684,4/18/01
2829,20004,Epoch,0.198443,11/24/01
2830,26840,Shrek in the Swamp Karaoke Dance Party,0.254157,1/1/01
2831,29742,Zenon: The Zequel,0.017536000000000003,1/12/01
2832,15647,Kissing Jessica Stein,0.195196,4/21/01
2833,30416,Stanley Kubrick: A Life in Pictures,0.194196,5/2/01
2834,71885,Motocrossed,0.191718,2/16/01
2835,40415,Le vÃ©lo de Ghislain Lambert,0.191697,9/14/01
2836,11370,The Musketeer,0.19156600000000001,9/7/01
2837,35080,The Cat's Meow,0.189393,8/3/01
2838,12484,The Forsaken,0.210173,4/27/01
2839,35583,The Lost Battalion,0.18527000000000002,12/2/01
2840,18734,L.I.E. Long Island Expressway,0.18500899999999998,1/20/01
2841,20309,Say It Isn't So,0.173806,3/12/01
2842,9683,Bubble Boy,0.169845,8/24/01
2843,200813,The Blue Planet,0.114027,9/12/01
2844,12900,Conspiracy,0.168793,5/19/01
2845,20794,Novocaine,0.164669,11/23/01
2846,16723,Sugar & Spice,0.26321,1/24/01
2847,36269,Winning London,0.150233999999999,3/27/01
2848,43575,Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys,0.14941400000000002,10/14/01
2849,11380,Bones,0.148963,10/24/01
2850,1282,Dogtown and Z-Boys,0.13886099999999899,1/18/01
2851,27834,CQ,0.133455,5/12/01
2852,26475,The Anniversary Party,0.19852999999999998,5/15/01
2853,57892,Vizontele,0.130018,2/2/01
2854,13408,The Wash,0.12891,11/16/01
2855,19058,Down,0.128169,5/11/01
2856,15745,Made,0.126065,7/13/01
2857,14033,Soul Survivors,0.11678399999999999,9/6/01
2858,10836,Dagon,0.115221,10/12/01
2859,21997,In the Time of the Butterflies,0.115051,10/21/01
2860,34205,Halloweentown II: Kalabar's Revenge,0.114896,10/12/01
2861,25753,Children of the Corn: Revelation,0.10815699999999999,10/9/01
2862,35703,Holiday in the Sun,0.200262,11/10/01
2863,35831,BelphÃ©gor - Le fantÃ´me du Louvre,0.100277,4/4/01
2864,17612,Lost and Delirious,0.097715,1/21/01
2865,16161,Baby Boy,0.089976,6/27/01
2866,3003,The Lost World,0.080857,12/25/01
2867,15098,Manic,0.07442,1/27/01
2868,107548,Chori Chori Chupke Chupke,0.047972,3/9/01
2869,46004,The Luck of the Irish,0.0619169999999999,3/9/01
2870,2029,Tanguy,0.047949,11/21/01
2871,18828,Double Take,0.026782999999999998,1/12/01
2872,30140,Rivers and Tides,0.011723,2/13/01
2873,50573,Little Secrets,0.007336,10/17/01
2874,57961,Slashers,0.001349,1/1/01
2875,155,The Dark Knight,8.46666799999999,7/16/08
2876,10681,WALLÂ·E,5.678119000000001,6/22/08
2877,1726,Iron Man,4.977955000000001,4/30/08
2878,8681,Taken,3.647612,2/18/08
2879,217,Indiana Jones and the Kingdom of the Crystal Skull,3.16167,5/21/08
2880,8966,Twilight,3.1076650000000003,11/20/08
2881,10764,Quantum of Solace,3.0866759999999998,10/30/08
2882,9502,Kung Fu Panda,3.036644,6/4/08
2883,13523,Sex Drive,2.90047,10/16/08
2884,11631,Mamma Mia!,2.543535,6/30/08
2885,4922,The Curious Case of Benjamin Button,2.5373419999999998,11/24/08
2886,1735,The Mummy: Tomb of the Dragon Emperor,2.5113939999999997,7/1/08
2887,1724,The Incredible Hulk,2.349544,6/12/08
2888,13223,Gran Torino,2.2453060000000002,12/9/08
2889,10527,Madagascar: Escape 2 Africa,2.217084,10/30/08
2890,11253,Hellboy II: The Golden Army,2.188028,7/11/08
2891,8247,Jumper,2.017536,2/10/08
2892,88751,Journey to the Center of the Earth,1.996757,7/10/08
2893,8909,Wanted,1.982998,6/12/08
2894,13179,Tinker Bell,1.975355,10/27/08
2895,12405,Slumdog Millionaire,1.929591,5/12/08
2896,13387,Transporter 3,1.886872,11/26/08
2897,2253,Valkyrie,1.8451650000000002,12/25/08
2898,7840,"10,000 BC",1.841839,2/22/08
2899,8960,Hancock,1.800286,7/1/08
2900,12162,The Hurt Locker,1.742288,10/10/08
2901,9029,What Happens in Vegas,1.682909,5/7/08
2902,2454,The Chronicles of Narnia: Prince Caspian,1.6283450000000002,5/15/08
2903,7446,Tropic Thunder,1.622426,8/9/08
2904,13027,Eagle Eye,1.611632,9/25/08
2905,14574,The Boy in the Striped Pyjamas,1.6106200000000002,5/7/08
2906,7555,Rambo,1.605544,1/24/08
2907,10483,Death Race,1.5830790000000001,8/22/08
2908,8328,Step Up 2: The Streets,1.561177,2/14/08
2909,10200,The Day the Earth Stood Still,1.559851,12/10/08
2910,11127,Starship Troopers 3: Marauder,1.5373370000000002,7/19/08
2911,11321,Seven Pounds,1.531599,12/18/08
2912,7191,Cloverfield,1.499784,1/15/08
2913,13053,Bolt,1.480497,11/20/08
2914,9870,Forgetting Sarah Marshall,1.4759879999999999,4/17/08
2915,6972,Australia,1.468543,11/18/08
2916,10201,Yes Man,1.462377,12/9/08
2917,14306,Marley & Me,1.462242,12/25/08
2918,12113,Body of Lies,1.446456,10/10/08
2919,4944,Burn After Reading,1.435434,9/5/08
2920,6557,27 Dresses,1.400898,1/10/08
2921,2309,Inkheart,1.380024,12/11/08
2922,8065,21,1.3772389999999999,3/27/08
2923,8848,The Bank Job,1.354387,2/28/08
2924,12133,Step Brothers,1.351237,7/25/08
2925,8390,"Definitely, Maybe",1.341805,2/8/08
2926,8676,Fool's Gold,1.34132,2/7/08
2927,8456,Never Back Down,1.300453,3/4/08
2928,10189,Pineapple Express,1.273395,8/6/08
2929,12163,The Wrestler,1.254928,9/7/08
2930,10202,Bedtime Stories,1.22837,12/24/08
2931,13056,Punisher: War Zone,1.210534,12/5/08
2932,13051,Max Payne,1.172718,10/16/08
2933,13515,Mirrors,1.169851,8/15/08
2934,7461,Vantage Point,1.14205499999999,2/1/08
2935,10358,Zack and Miri Make a Porno,1.133017,9/18/08
2936,11665,Get Smart,1.1214870000000001,6/19/08
2937,15373,Role Models,1.1034680000000001,2/3/08
2938,13486,The Scorpion King: Rise of a Warrior,1.09571,7/19/08
2939,11499,Frost/Nixon,1.09445,10/15/08
2940,11887,High School Musical 3: Senior Year,1.0918780000000001,10/22/08
2941,8055,The Reader,1.0724850000000001,12/10/08
2942,9381,Babylon A.D.,1.0647659999999999,8/20/08
2943,19173,Diario de una ninfÃ³mana,1.056526,10/14/08
2944,8321,In Bruges,1.054819,2/8/08
2945,3580,Changeling,1.043504,1/30/08
2946,8204,The Spiderwick Chronicles,1.019335,2/14/08
